Project ID,City,Project Type,Project Size (sq. m),Start Date,End Date,Labor Count,Equipment Count,Avg Temperature (°C),Rainfall (mm),Milestone,External Factor,Delayed,Delay Duration (days),Delay Reason
PRJ-01686,Pune,Residential,83060,2017-02-28,2018-10-09,1267,31,37.383571626153476,41.82294948620685,Inspection,None,False,0,No Delay
PRJ-01687,Ahmedabad,Highway,26295,2021-03-14,2023-08-27,1257,43,40.05898534967325,390.0531373167321,Finishing,Land dispute,True,225,Labor strike
PRJ-01688,Kolkata,Highway,11459,2019-07-19,2020-05-12,1445,49,28.518188615269594,191.19033713656214,Finishing,Land dispute,True,70,Material shortage
PRJ-01689,Pune,Airport,5385,2022-09-11,2025-05-23,930,36,41.13938204287109,464.83683493131286,Foundation,Land dispute,True,218,Design change
PRJ-01690,Bangalore,Metro,16211,2021-09-21,2025-06-16,1793,48,18.117608251606384,421.79282378745205,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-01691,Mumbai,Bridge,84097,2015-01-26,2017-08-10,830,36,38.39606047007133,5.902216701233254,Structural Completion,Funding issues,True,50,Regulatory approval delay
PRJ-01692,Hyderabad,Airport,99232,2017-02-22,2019-05-17,295,15,15.5190785061006,162.37276698118458,Structural Completion,None,True,7,Site condition issues
PRJ-01693,Pune,Highway,24875,2016-01-11,2016-11-12,1058,40,42.14753538373492,336.63093099871617,Finishing,None,False,0,No Delay
PRJ-01694,Delhi,Residential,90560,2016-03-28,2018-02-09,1537,24,16.226403543765734,470.3513912479856,Roofing,Environmental clearance delay,False,0,No Delay
PRJ-01695,Delhi,Metro,1721,2021-07-20,2022-11-04,992,30,17.4719053292213,398.34988480122064,Roofing,None,False,0,No Delay
PRJ-01696,Hyderabad,Airport,3030,2024-04-22,2024-12-03,1932,5,21.256973778463596,229.6236665391397,Finishing,None,True,238,Site condition issues
PRJ-01697,Pune,Bridge,54955,2022-10-10,2024-04-12,196,21,22.398913589143675,199.38121497145022,Handover,Funding issues,False,0,No Delay
PRJ-01698,Pune,Residential,65277,2020-06-28,2023-12-12,583,33,33.03874035606955,357.9507834404854,Finishing,None,False,0,No Delay
PRJ-01699,Bangalore,Metro,35564,2019-09-08,2020-04-22,435,29,17.880097475272933,381.11798876244023,Structural Completion,None,True,155,Material shortage
PRJ-01700,Kolkata,Highway,29503,2018-10-14,2020-11-23,1330,34,40.52559827124816,338.8649969489409,Finishing,Funding issues,False,0,No Delay
PRJ-01701,Delhi,Metro,6722,2019-06-05,2020-01-21,993,6,41.228583891478955,85.83189967096195,Roofing,Funding issues,True,336,Regulatory approval delay
PRJ-01702,Hyderabad,Industrial,5495,2016-02-17,2019-08-15,968,40,23.881903162372403,387.6212910604326,Structural Completion,Land dispute,False,0,No Delay
PRJ-01703,Hyderabad,Industrial,74445,2018-04-20,2022-01-29,1426,28,31.904813430055146,89.80368555981222,Roofing,Funding issues,False,0,No Delay
PRJ-01704,Bangalore,Airport,98428,2019-03-30,2021-08-02,1208,31,38.0601840924047,28.614709518077262,Inspection,Funding issues,False,0,No Delay
PRJ-01705,Ahmedabad,Industrial,42802,2022-09-08,2024-01-15,1519,35,33.96503903065631,274.01597993024734,Structural Completion,Funding issues,False,0,No Delay
PRJ-01706,Mumbai,Airport,8411,2022-06-26,2025-09-23,237,33,36.387417502713646,58.470047212384856,Inspection,Funding issues,True,246,Design change
PRJ-01707,Bangalore,Residential,24143,2024-06-11,2027-08-27,1269,48,44.33085749979659,57.4368178057138,Structural Completion,None,False,0,No Delay
PRJ-01708,Bangalore,Residential,14937,2021-08-30,2022-08-14,339,37,36.02724176397635,71.26093569310676,Foundation,Land dispute,False,0,No Delay
PRJ-01709,Pune,Metro,93284,2016-01-27,2018-05-17,1788,31,29.44561620418385,14.388958283652054,Finishing,Environmental clearance delay,True,77,Regulatory approval delay
PRJ-01710,Pune,Industrial,63429,2022-10-28,2025-10-05,1552,38,43.391630551955096,107.2968340646992,Finishing,None,False,0,No Delay
PRJ-01711,Bangalore,Commercial,22464,2023-09-25,2024-06-03,64,29,34.984018827615245,51.47759086633413,Foundation,None,False,0,No Delay
PRJ-01712,Bangalore,Residential,89449,2024-12-29,2027-12-08,1057,38,30.175207970440418,392.39094431845353,Foundation,None,True,163,Labor strike
PRJ-01713,Kolkata,Residential,76839,2022-10-15,2026-07-03,1018,17,20.434128121869268,308.1455536028113,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-01714,Hyderabad,Industrial,28446,2018-09-20,2022-01-20,1081,47,23.049951944193694,213.04628069713604,Finishing,Land dispute,True,181,Design change
PRJ-01715,Hyderabad,Airport,79907,2017-06-24,2019-09-26,1855,43,23.51584535603523,174.88943416994474,Handover,None,True,152,Equipment failure
PRJ-01716,Bangalore,Airport,17766,2016-12-13,2019-07-06,92,42,30.969585848523415,15.705868689674274,Handover,None,True,170,Regulatory approval delay
PRJ-01717,Mumbai,Highway,62921,2021-03-15,2024-07-14,453,15,37.44572010345687,91.25675587360988,Foundation,Land dispute,True,240,Labor strike
PRJ-01718,Bangalore,Railway,94181,2016-07-10,2018-02-06,1583,12,34.664591417665434,99.33330974264115,Structural Completion,None,False,0,No Delay
PRJ-01719,Chennai,Residential,94405,2020-03-28,2024-01-27,1301,46,31.590487205362074,406.3111649749993,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-01720,Mumbai,Railway,86352,2024-01-01,2024-10-05,1371,9,27.22946788291399,148.34168093333244,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-01721,Kolkata,Airport,86488,2018-11-16,2019-10-11,981,24,34.85445880345273,363.7558346939253,Finishing,Funding issues,False,0,No Delay
PRJ-01722,Kolkata,Industrial,31556,2019-12-06,2022-01-02,577,42,38.46544958953422,494.0549829649945,Structural Completion,None,False,0,No Delay
PRJ-01723,Pune,Metro,2927,2019-02-09,2022-01-15,158,13,41.7064807094295,427.9337232838468,Structural Completion,None,True,228,Regulatory approval delay
PRJ-01724,Chennai,Residential,68555,2019-09-24,2021-04-04,998,19,34.08900721238175,171.42254824745285,Inspection,Land dispute,False,0,No Delay
PRJ-01725,Mumbai,Highway,86205,2022-05-16,2023-06-08,1013,20,38.3395913846916,288.57623303816956,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-01726,Delhi,Residential,26223,2024-10-07,2025-08-04,1347,22,27.921754018439863,99.92139638994108,Foundation,None,False,0,No Delay
PRJ-01727,Bangalore,Commercial,61396,2015-08-25,2017-07-09,604,18,17.00395662654852,337.9811249022664,Foundation,None,False,0,No Delay
PRJ-01728,Chennai,Bridge,47641,2016-06-28,2018-07-08,1060,11,33.85896214889607,33.01447805111613,Roofing,None,False,0,No Delay
PRJ-01729,Delhi,Industrial,94751,2018-01-26,2018-07-27,1517,12,28.728371474145277,318.4100491921854,Handover,Land dispute,True,198,Material shortage
PRJ-01730,Ahmedabad,Residential,83677,2018-12-09,2019-10-10,152,9,39.210534971885664,293.1327216904828,Inspection,Funding issues,True,139,Equipment failure
PRJ-01731,Ahmedabad,Airport,38122,2015-06-25,2017-07-21,238,50,34.82228100251804,159.98524653097385,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-01732,Pune,Highway,60743,2016-07-21,2019-04-16,1217,48,19.863687773211513,330.0870310610135,Handover,Land dispute,True,65,Monsoon rains
PRJ-01733,Bangalore,Residential,91014,2018-07-16,2022-04-03,453,6,40.5603241046765,144.9363925598871,Finishing,Land dispute,False,0,No Delay
PRJ-01734,Mumbai,Highway,72452,2023-07-04,2025-04-05,1452,11,44.50482799772604,85.57760427479944,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-01735,Pune,Bridge,13383,2024-08-31,2026-12-10,1937,17,43.02487086787937,478.16738884888963,Foundation,None,True,31,Financial issues
PRJ-01736,Mumbai,Railway,10624,2022-06-19,2024-09-11,1006,36,24.45307928467596,182.56083560120416,Inspection,None,True,72,Design change
PRJ-01737,Hyderabad,Metro,74904,2015-03-30,2015-10-29,112,49,34.329327502468686,449.5000351480762,Inspection,Funding issues,False,0,No Delay
PRJ-01738,Chennai,Highway,24460,2020-01-13,2022-04-08,185,43,38.20469445738814,365.8378122159906,Roofing,Environmental clearance delay,True,357,Labor strike
PRJ-01739,Mumbai,Residential,97850,2024-11-29,2025-06-08,82,24,42.03835476246323,320.59047211786446,Roofing,Funding issues,True,266,Labor strike
PRJ-01740,Kolkata,Railway,29482,2017-08-04,2020-02-07,1793,16,21.87690275971947,360.8963582543417,Handover,None,False,0,No Delay
PRJ-01741,Kolkata,Railway,96631,2017-09-28,2020-09-13,584,50,16.6790008316319,254.55569088051084,Handover,Land dispute,False,0,No Delay
PRJ-01742,Hyderabad,Metro,73159,2022-04-10,2023-05-19,1168,8,27.2621815131239,315.58903367262474,Finishing,Funding issues,False,0,No Delay
PRJ-01743,Kolkata,Metro,45515,2022-01-14,2023-02-08,1208,43,29.212266092528992,347.1611065239085,Structural Completion,Environmental clearance delay,True,334,Design change
PRJ-01744,Pune,Highway,14317,2022-02-25,2023-07-20,1444,32,44.9739551900977,246.77254927150761,Structural Completion,Funding issues,True,173,Material shortage
PRJ-01745,Delhi,Airport,53668,2023-04-03,2024-05-23,975,50,42.63285617078999,198.98823386485975,Handover,Land dispute,True,175,Monsoon rains
PRJ-01746,Chennai,Railway,51972,2023-06-19,2027-07-13,822,18,31.481555603032294,162.09810657173125,Handover,None,True,209,Site condition issues
PRJ-01747,Hyderabad,Metro,34008,2020-04-18,2022-07-21,400,38,21.974971403609665,181.99776776397115,Structural Completion,Land dispute,True,342,Equipment failure
PRJ-01748,Kolkata,Highway,47167,2020-12-20,2023-07-19,1563,48,34.04046888112185,442.70537678654375,Finishing,Land dispute,False,0,No Delay
PRJ-01749,Pune,Commercial,99940,2018-09-20,2022-07-05,559,50,38.600794181298276,46.86007403251491,Handover,None,False,0,No Delay
PRJ-01750,Kolkata,Metro,95865,2019-05-18,2020-11-29,680,12,35.11362333693665,453.0059199637751,Inspection,Environmental clearance delay,True,48,Financial issues
PRJ-01751,Chennai,Highway,65393,2021-05-09,2022-04-24,1362,44,34.31745579523964,10.990100255927892,Foundation,Land dispute,True,209,Material shortage
PRJ-01752,Ahmedabad,Bridge,8718,2021-05-02,2025-03-22,900,11,35.27058209708962,188.1357605895529,Foundation,Land dispute,False,0,No Delay
PRJ-01753,Kolkata,Railway,67294,2015-07-20,2017-08-28,1799,37,21.435350312838946,11.900491628461463,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-01754,Pune,Metro,53263,2018-08-25,2022-08-13,743,38,16.244695997400676,469.41050979073833,Structural Completion,Land dispute,False,0,No Delay
PRJ-01755,Chennai,Airport,35462,2020-01-02,2023-02-05,1731,8,43.7157496427024,433.9775857676957,Handover,Environmental clearance delay,False,0,No Delay
PRJ-01756,Mumbai,Railway,50218,2018-10-11,2022-07-21,593,31,32.9844198689747,382.9231369508034,Handover,Land dispute,True,137,Site condition issues
PRJ-01757,Pune,Highway,53933,2020-11-23,2022-07-24,1222,30,43.33361701936891,115.17863981402499,Inspection,Environmental clearance delay,True,228,Equipment failure
PRJ-01758,Chennai,Residential,42449,2022-06-13,2025-05-12,520,33,32.63536636999676,107.87178645812223,Inspection,None,False,0,No Delay
PRJ-01759,Mumbai,Bridge,62104,2018-01-30,2021-01-03,605,16,25.333792850230004,97.00304514262953,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-01760,Pune,Residential,58321,2018-06-13,2019-07-16,536,27,43.275392239989856,370.04145297963316,Inspection,Funding issues,True,6,Site condition issues
PRJ-01761,Mumbai,Railway,71642,2019-03-05,2022-10-30,1961,37,39.20309069601181,58.75346751215116,Handover,Funding issues,True,255,Site condition issues
PRJ-01762,Hyderabad,Railway,12305,2019-03-31,2023-01-22,1806,45,15.508814782400647,475.4441798581004,Foundation,None,False,0,No Delay
PRJ-01763,Delhi,Industrial,50924,2022-01-10,2025-04-25,899,12,37.187478716266966,346.57633433656105,Structural Completion,Funding issues,True,244,Regulatory approval delay
PRJ-01764,Bangalore,Commercial,23759,2016-08-10,2018-06-01,236,26,42.533058310274455,332.5480409270702,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-01765,Pune,Airport,16042,2017-08-06,2018-02-15,1116,45,31.23474319195735,151.42847911540596,Structural Completion,Land dispute,True,103,Site condition issues
PRJ-01766,Chennai,Bridge,15074,2016-01-17,2017-01-14,1085,19,29.17965783351621,471.9857141176828,Finishing,None,True,181,Design change
PRJ-01767,Pune,Highway,80770,2015-11-14,2017-02-25,312,44,26.306124953990043,45.33012023703464,Roofing,None,True,60,Equipment failure
PRJ-01768,Delhi,Metro,93107,2020-08-07,2022-04-22,517,13,37.423861001340846,210.25683382875243,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-01769,Chennai,Highway,84702,2021-07-26,2022-03-02,429,26,31.188908862552033,107.22450526205229,Handover,Environmental clearance delay,True,161,Design change
PRJ-01770,Kolkata,Industrial,12766,2021-11-26,2024-10-23,1258,13,24.843957432426684,424.55483494445366,Foundation,None,True,142,Equipment failure
PRJ-01771,Mumbai,Residential,58027,2024-05-13,2028-04-13,1758,18,17.253916501118788,354.39885798375195,Roofing,Funding issues,False,0,No Delay
PRJ-01772,Mumbai,Highway,23676,2019-01-22,2020-11-17,620,41,24.659547927919245,174.12252756180675,Roofing,Funding issues,True,242,Regulatory approval delay
PRJ-01773,Hyderabad,Railway,24997,2015-02-25,2016-09-16,1663,7,20.014996077654757,54.386293626211554,Foundation,None,False,0,No Delay
PRJ-01774,Delhi,Commercial,54334,2017-12-25,2020-03-12,277,33,37.05743098581101,110.42304952168492,Inspection,Land dispute,False,0,No Delay
PRJ-01775,Delhi,Bridge,18914,2018-02-12,2018-08-13,1320,47,28.84696736729269,179.53497164316263,Handover,None,True,198,Labor strike
PRJ-01776,Kolkata,Railway,24474,2018-08-03,2021-05-01,460,30,18.78952847403579,253.77477149395634,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-01777,Delhi,Industrial,78965,2018-07-21,2021-09-16,957,10,39.9800980773867,362.02907921611677,Inspection,Funding issues,False,0,No Delay
PRJ-01778,Pune,Airport,8421,2024-10-26,2028-02-23,523,12,16.922999907713596,126.42733284976782,Structural Completion,Funding issues,True,129,Site condition issues
PRJ-01779,Bangalore,Metro,65022,2024-01-17,2027-05-05,542,36,43.49633341308646,393.30667213728594,Structural Completion,Funding issues,False,0,No Delay
PRJ-01780,Pune,Residential,99691,2018-01-25,2021-11-19,1644,38,27.565555404512338,9.599063097857908,Roofing,Land dispute,True,6,Monsoon rains
PRJ-01781,Kolkata,Bridge,37261,2017-01-20,2019-02-27,1287,17,35.08741321201147,225.83537165810043,Finishing,Land dispute,False,0,No Delay
PRJ-01782,Delhi,Metro,48791,2016-08-17,2020-07-06,518,49,32.86487153129729,376.4325544300921,Handover,None,True,210,Monsoon rains
PRJ-01783,Ahmedabad,Residential,17285,2022-01-08,2024-12-13,1280,47,25.40868058650998,205.5928108030383,Structural Completion,Funding issues,True,119,Design change
PRJ-01784,Mumbai,Airport,80450,2019-04-14,2021-11-25,156,50,36.730169158852675,373.939001046084,Inspection,Land dispute,False,0,No Delay
PRJ-01785,Delhi,Airport,23282,2017-04-03,2018-04-01,1675,32,16.44416437434587,14.689399350414911,Foundation,None,True,152,Monsoon rains
PRJ-01786,Pune,Bridge,75034,2021-05-18,2024-03-26,136,27,25.452538448698498,489.4778896836165,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-01787,Chennai,Highway,92005,2015-11-17,2019-10-04,1270,48,16.960482679785237,116.12881011892856,Roofing,Funding issues,True,98,Monsoon rains
PRJ-01788,Mumbai,Highway,33634,2019-02-02,2020-10-31,1916,22,22.304413751068697,470.8774372588486,Foundation,Land dispute,True,244,Monsoon rains
PRJ-01789,Pune,Airport,11690,2018-11-18,2021-06-09,1360,8,44.86474391570803,242.70708536737533,Finishing,Funding issues,True,268,Equipment failure
PRJ-01790,Bangalore,Industrial,29760,2016-06-21,2020-02-16,1148,50,42.83093285394801,327.4495347217622,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-01791,Pune,Metro,70287,2023-03-20,2024-01-05,563,31,29.96070348539217,154.0046754190197,Structural Completion,None,True,211,Labor strike
PRJ-01792,Bangalore,Metro,72358,2020-10-10,2021-11-01,1140,23,43.972885722553784,239.13439445017366,Foundation,None,False,0,No Delay
PRJ-01793,Delhi,Railway,46458,2022-10-18,2023-11-10,1393,8,39.20579704027993,436.33931796647846,Finishing,Land dispute,True,282,Material shortage
PRJ-01794,Pune,Metro,25829,2018-06-21,2019-09-14,1686,49,16.172687435328733,30.459507721792566,Finishing,None,False,0,No Delay
PRJ-01795,Bangalore,Metro,59895,2023-10-03,2025-02-14,1702,42,28.577511270836517,275.93290795648784,Inspection,Land dispute,True,356,Regulatory approval delay
PRJ-01796,Mumbai,Railway,61837,2015-01-31,2017-10-08,806,48,25.38165332575543,147.84261889473294,Inspection,Land dispute,False,0,No Delay
PRJ-01797,Delhi,Airport,45407,2023-05-22,2024-04-21,1815,39,18.566579448541788,486.5134799954438,Inspection,None,False,0,No Delay
PRJ-01798,Ahmedabad,Bridge,68872,2018-09-13,2021-06-12,597,28,24.998078005751566,192.43685661861403,Handover,Environmental clearance delay,False,0,No Delay
PRJ-01799,Hyderabad,Bridge,20481,2024-12-15,2025-09-16,1981,10,31.692020312168857,495.9266266413139,Roofing,None,True,349,Equipment failure
PRJ-01800,Mumbai,Railway,30395,2015-10-02,2018-07-29,1386,32,27.705688061835755,85.60978084113485,Handover,Funding issues,False,0,No Delay
PRJ-01801,Hyderabad,Railway,97587,2018-12-17,2021-07-24,766,23,41.61779497870742,358.0806671669784,Inspection,Funding issues,False,0,No Delay
PRJ-01802,Bangalore,Residential,44481,2016-04-13,2019-06-16,1964,17,18.519713041287545,144.86603423659867,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-01803,Ahmedabad,Commercial,82268,2021-05-06,2023-01-05,928,11,17.916810477385837,375.04371771286577,Handover,Funding issues,False,0,No Delay
PRJ-01804,Hyderabad,Industrial,33645,2024-02-17,2027-09-18,1129,37,44.91425784729316,278.67339209946255,Inspection,Land dispute,False,0,No Delay
PRJ-01805,Bangalore,Airport,10729,2023-01-08,2023-07-18,1275,12,33.076158931655534,21.82038037539924,Foundation,None,True,68,Design change
PRJ-01806,Pune,Industrial,80693,2018-04-17,2020-01-30,552,19,18.672408243913583,83.77365470886627,Finishing,Funding issues,False,0,No Delay
PRJ-01807,Mumbai,Metro,77366,2020-04-02,2022-10-21,1450,49,41.50382332977743,184.58175359889646,Foundation,Land dispute,True,222,Labor strike
PRJ-01808,Bangalore,Airport,97562,2021-02-02,2023-12-31,1341,30,30.426567732994034,442.7566193507057,Foundation,Environmental clearance delay,True,45,Site condition issues
PRJ-01809,Mumbai,Bridge,58887,2016-05-08,2018-05-25,477,39,29.262801494480495,427.78449957103624,Finishing,None,True,21,Design change
PRJ-01810,Kolkata,Highway,27146,2019-05-19,2022-02-26,133,25,33.7615664138208,88.9102476156699,Roofing,Land dispute,True,5,Regulatory approval delay
